Datetime;Resolution code;Region;Measured & upscaled;Most recent forecast;Day Ahead 11AM Forecast;Day-ahead 6PM forecast;Week-ahead forecast;Monitored capacity;Load factor
2022-03-22T06:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T05:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T05:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T05:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T05:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T04:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T04:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T04:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T04:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T03:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T03:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T03:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T03:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T02:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T02:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T02:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T02:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T01:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T01:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T01:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T01:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T00:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T00:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T00:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-22T00:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T23:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T23:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T23:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T23:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T22:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T22:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T22:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T22:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T21:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T21:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T21:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T21:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T20:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T20:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T20:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T20:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T19:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T19:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T19:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T19:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T18:45:00+01:00;PT15M;Flanders;0.0;8.65;10.23;10.23;8.83;4276.4;0.0
2022-03-21T18:30:00+01:00;PT15M;Flanders;0.0;39.31;46.44;46.36;40.72;4276.4;0.0
2022-03-21T18:15:00+01:00;PT15M;Flanders;0.0;104.61;124.06;122.03;102.67;4276.4;0.0
2022-03-21T18:00:00+01:00;PT15M;Flanders;0.0;208.82;241.54;237.34;202.29;4276.4;0.0
2022-03-21T17:45:00+01:00;PT15M;Flanders;0.0;329.23;376.66;371.15;338.56;4276.4;0.0
2022-03-21T17:30:00+01:00;PT15M;Flanders;0.0;460.91;527.31;519.16;502.52;4276.4;0.0
2022-03-21T17:15:00+01:00;PT15M;Flanders;0.0;606.02;690.61;677.08;689.78;4276.4;0.0
2022-03-21T17:00:00+01:00;PT15M;Flanders;0.0;766.89;856.24;837.28;894.87;4276.4;0.0
2022-03-21T16:45:00+01:00;PT15M;Flanders;0.0;937.55;1012.43;990.34;1117.47;4276.4;0.0
2022-03-21T16:30:00+01:00;PT15M;Flanders;0.0;1107.61;1159.39;1130.43;1343.09;4276.4;0.0
2022-03-21T16:15:00+01:00;PT15M;Flanders;1203.12;1279.63;1308.14;1274.0;1554.23;4276.4;28.13
2022-03-21T16:00:00+01:00;PT15M;Flanders;1362.81;1448.73;1453.97;1422.32;1755.2;4276.4;31.87
2022-03-21T15:45:00+01:00;PT15M;Flanders;1518.16;1613.27;1582.43;1555.11;1944.69;4276.4;35.5
2022-03-21T15:30:00+01:00;PT15M;Flanders;1707.13;1752.61;1693.51;1670.74;2120.64;4276.4;39.92
2022-03-21T15:15:00+01:00;PT15M;Flanders;1885.49;1893.19;1804.12;1788.42;2278.71;4276.4;44.09
2022-03-21T15:00:00+01:00;PT15M;Flanders;2027.23;2034.6;1915.2;1907.82;2417.7;4276.4;47.41
2022-03-21T14:45:00+01:00;PT15M;Flanders;2160.63;2119.11;2015.21;2015.56;2543.48;4276.4;50.52
2022-03-21T14:30:00+01:00;PT15M;Flanders;2281.75;2240.91;2097.43;2103.92;2648.19;4276.4;53.36
2022-03-21T14:15:00+01:00;PT15M;Flanders;2390.18;2352.0;2175.28;2191.24;2733.47;4276.4;55.89
2022-03-21T14:00:00+01:00;PT15M;Flanders;2483.99;2452.37;2248.48;2280.08;2804.28;4276.4;58.09
2022-03-21T13:45:00+01:00;PT15M;Flanders;2551.57;2422.79;2307.5;2356.88;2858.43;4276.4;59.67
2022-03-21T13:30:00+01:00;PT15M;Flanders;2625.51;2500.99;2353.71;2420.27;2898.59;4276.4;61.4
2022-03-21T13:15:00+01:00;PT15M;Flanders;2666.49;2561.5;2395.4;2472.42;2925.3;4276.4;62.35
2022-03-21T13:00:00+01:00;PT15M;Flanders;2685.5;2598.48;2425.81;2505.8;2934.0;4276.4;62.8
2022-03-21T12:45:00+01:00;PT15M;Flanders;2703.1;2581.75;2451.84;2533.39;2935.26;4276.4;63.21
2022-03-21T12:30:00+01:00;PT15M;Flanders;2696.7;2597.83;2465.45;2547.79;2923.79;4276.4;63.06
2022-03-21T12:15:00+01:00;PT15M;Flanders;2686.42;2599.91;2461.36;2546.36;2900.26;4276.4;62.82
2022-03-21T12:00:00+01:00;PT15M;Flanders;2662.64;2587.73;2438.67;2528.28;2863.6;4276.4;62.26
2022-03-21T11:45:00+01:00;PT15M;Flanders;2630.45;2577.5;2404.35;2498.77;2814.1;4276.4;61.51
2022-03-21T11:30:00+01:00;PT15M;Flanders;2585.01;2537.01;2352.2;2450.45;2748.71;4276.4;60.45
2022-03-21T11:15:00+01:00;PT15M;Flanders;2503.7;2482.78;2289.4;2387.51;2673.0;4276.4;58.55
2022-03-21T11:00:00+01:00;PT15M;Flanders;2435.25;2411.23;2212.5;2305.2;2583.69;4276.4;56.95
2022-03-21T10:45:00+01:00;PT15M;Flanders;2328.58;2381.81;2124.45;2209.59;2475.61;4276.4;54.45
2022-03-21T10:30:00+01:00;PT15M;Flanders;2237.62;2279.52;2025.96;2102.83;2348.56;4276.4;52.33
2022-03-21T10:15:00+01:00;PT15M;Flanders;2107.85;2178.94;1924.83;2001.59;2214.45;4276.4;49.29
2022-03-21T10:00:00+01:00;PT15M;Flanders;1987.66;1996.4;1801.59;1885.42;2058.67;4276.4;46.48
2022-03-21T09:45:00+01:00;PT15M;Flanders;1838.44;1864.22;1660.1;1753.59;1887.49;4276.4;42.99
2022-03-21T09:30:00+01:00;PT15M;Flanders;1672.7;1713.73;1511.25;1609.92;1712.74;4276.4;39.11
2022-03-21T09:15:00+01:00;PT15M;Flanders;1503.69;1550.88;1349.7;1445.42;1536.67;4276.4;35.16
2022-03-21T09:00:00+01:00;PT15M;Flanders;1340.24;1377.07;1174.32;1263.87;1347.23;4276.4;31.34
2022-03-21T08:45:00+01:00;PT15M;Flanders;1160.64;1188.75;999.46;1080.72;1142.62;4276.4;27.14
2022-03-21T08:30:00+01:00;PT15M;Flanders;982.89;988.99;832.55;902.53;934.93;4276.4;22.98
2022-03-21T08:15:00+01:00;PT15M;Flanders;799.98;789.96;670.4;729.42;732.95;4276.4;18.71
2022-03-21T08:00:00+01:00;PT15M;Flanders;592.72;592.16;516.18;560.0;546.24;4276.4;13.86
2022-03-21T07:45:00+01:00;PT15M;Flanders;405.04;464.58;375.75;404.24;378.46;4276.4;9.47
2022-03-21T07:30:00+01:00;PT15M;Flanders;249.46;307.29;251.31;269.44;232.78;4276.4;5.83
2022-03-21T07:15:00+01:00;PT15M;Flanders;135.8;172.89;143.89;153.76;123.14;4276.4;3.18
2022-03-21T07:00:00+01:00;PT15M;Flanders;57.52;72.69;62.11;65.55;53.06;4276.4;1.35
2022-03-21T06:45:00+01:00;PT15M;Flanders;1.5;18.17;15.82;16.55;13.57;4276.4;0.04
2022-03-21T06:30:00+01:00;PT15M;Flanders;0.0;0.13;0.12;0.12;0.1;4276.4;0.0
2022-03-21T06:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T06:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T05:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T05:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T05:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T05:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T04:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T04:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T04:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T04:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T03:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T03:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T03:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T03:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T02:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T02:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T02:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T02:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T01:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T01:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T01:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T01:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T00:45:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T00:30:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T00:15:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
2022-03-21T00:00:00+01:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4276.4;0.0
